cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,network_mean,disk_io_mean,process_count_mean,thread_count_mean,vscode_active,browser_active,compiler_active,workload_label
23.9841,49.1508,19.4778,35.0864,0.0273,0.0124,0.7013,105,4.4536,1,1,0,Coding
80.4542,92.52,1.4252,76.2214,-0.2437,-0.2356,0.9879,101,15.1393,0,0,0,Gaming
15.3702,61.5984,72.4132,45.7903,0.6028,1.0449,0.7036,105,5.4183,0,1,0,Browsing
33.3697,61.0114,8.5887,48.2391,-0.3574,-0.112,1.2933,106,7.4035,0,1,0,Video Call
28.508,44.0853,16.0199,36.8496,1.3749,-0.3813,1.0454,100,5.009,1,1,0,Coding
12.525,57.7299,50.5136,41.349,1.8942,1.7454,1.1864,113,3.5458,0,1,0,Browsing
71.6773,94.6254,2.1778,75.2303,0.4636,-0.3428,0.7061,92,13.6832,0,0,0,Gaming
16.261,57.98,52.5806,52.2368,0.8037,-0.1295,0.9976,133,5.1048,0,1,0,Browsing
36.811,58.562,12.5667,54.7143,-0.6014,-0.1896,0.7745,98,5.2446,0,1,0,Video Call
38.8231,64.5937,8.0294,49.4279,-0.0443,0.2344,1.1441,98,8.8478,0,1,0,Video Call
92.7377,96.6023,4.9119,70.6115,6.7735,-0.2725,0.3544,155,15.8144,1,0,1,Compiling
16.8655,50.5778,17.1489,35.9166,0.3257,-0.264,0.7642,100,4.8226,1,1,0,Coding
2.2137,6.3678,0.3678,14.7042,-0.2712,-0.128,1.6541,60,2.4894,0,0,0,Idle
88.438,91.917,2.6254,74.8901,0.0666,0.0474,0.838,99,12.8071,0,0,0,Gaming
38.3157,62.2336,7.5559,51.291,0.2356,0.1597,1.0825,97,8.5036,0,1,0,Video Call
72.445,90.6206,1.7715,77.1421,-0.2378,0.1525,0.3246,101,12.8688,0,0,0,Gaming
87.4352,100.0,2.0824,56.7466,6.9151,0.0561,0.4151,165,17.4982,1,0,1,Compiling
92.608,99.3567,3.8742,55.9194,4.1566,-0.2297,0.1004,146,16.1257,1,0,1,Compiling
46.0841,60.407,9.4035,44.6379,-0.083,0.3885,1.0227,103,4.5057,0,1,0,Video Call
1.7492,4.8075,0.724,14.9307,-0.3941,0.0882,1.6032,69,2.625,0,0,0,Idle
12.8125,41.016,55.1442,51.6092,1.7678,0.7902,1.0528,122,4.4965,0,1,0,Browsing
18.6255,64.1133,60.2299,49.6729,0.3837,0.5135,1.0672,126,4.4609,0,1,0,Browsing
22.666,44.5125,14.1196,35.5194,0.9175,0.4931,0.6829,106,5.2612,1,1,0,Coding
2.5139,6.0768,1.0327,14.4751,0.056,-0.0485,0.4428,64,0.4216,0,0,0,Idle
1.7681,7.7657,0.5731,16.1816,-0.2212,0.0532,0.9128,59,1.9206,0,0,0,Idle
77.3532,91.0405,2.6326,73.6803,-0.2758,-0.2593,0.616,94,13.564,0,0,0,Gaming
34.6191,56.9406,9.5813,50.6785,-0.6174,-0.003,1.0961,108,6.1103,0,1,0,Video Call
2.6859,5.6272,0.3086,11.8237,0.3483,-0.0141,1.9598,61,1.1483,0,0,0,Idle
70.9056,92.3156,2.343,79.8507,0.2357,0.1013,0.6591,100,10.6048,0,0,0,Gaming
91.7775,97.8006,4.8447,69.5567,6.0246,0.1954,0.2862,138,13.178,1,0,1,Compiling
2.8162,7.8048,0.5376,13.4288,-0.0982,0.0502,1.4923,60,1.3201,0,0,0,Idle
28.0678,49.2516,18.5378,33.1587,0.5384,0.0447,0.5672,103,5.9411,1,1,0,Coding
89.7882,96.7846,5.1229,67.3667,4.5151,0.2677,0.3171,154,16.6153,1,0,1,Compiling
30.4154,62.5317,12.1814,47.584,0.3401,0.2201,1.053,95,5.0593,0,1,0,Video Call
90.8689,97.0063,4.1139,75.7191,4.6959,0.0136,0.3553,158,19.2611,1,0,1,Compiling
89.737,96.7847,4.4192,69.3329,3.6202,-0.313,0.4992,164,20.6936,1,0,1,Compiling
21.1349,44.8224,12.9542,35.9411,1.1017,0.1774,0.4453,106,5.9753,1,1,0,Coding
15.5861,41.6052,19.9091,32.3162,0.0102,0.0087,0.796,105,4.2161,1,1,0,Coding
82.7247,95.993,4.0205,56.4648,3.5388,0.0508,0.1034,156,16.6979,1,0,1,Compiling
92.3366,96.0331,3.3495,68.954,4.2599,-0.0167,0.364,165,20.646,1,0,1,Compiling
2.0021,6.5904,0.5724,16.7515,0.017,-0.14,1.5169,58,0.9084,0,0,0,Idle
73.7014,93.5206,2.0529,72.457,-0.1003,-0.0206,0.6719,101,13.3664,0,0,0,Gaming
23.401,31.5716,18.5302,35.7493,0.2503,0.4298,1.0258,110,6.6342,1,1,0,Coding
45.4343,68.485,11.0893,56.8622,0.0513,-0.0796,1.2627,107,8.5194,0,1,0,Video Call
2.4127,5.1813,0.6263,16.0604,-0.0296,0.0297,0.8774,63,1.7664,0,0,0,Idle
13.1256,52.7828,48.6647,46.6802,0.622,0.4389,0.7239,116,6.5584,0,1,0,Browsing
23.0133,47.6419,16.2568,37.1796,0.3004,-0.092,0.6399,100,5.8113,1,1,0,Coding
91.664,98.3865,2.1346,66.5529,4.3649,0.0175,0.3734,157,22.5254,1,0,1,Compiling
2.6085,7.5946,0.646,18.3542,0.2846,-0.0361,1.8759,56,2.0503,0,0,0,Idle
1.9883,4.8829,0.3061,12.2677,0.1901,-0.0208,1.7281,60,2.522,0,0,0,Idle
2.8899,6.0883,0.731,14.6151,-0.6815,0.0035,0.7863,59,1.9709,0,0,0,Idle
93.9052,97.6116,5.0522,65.4094,5.3861,0.0602,0.1971,141,15.5274,1,0,1,Compiling
10.7746,42.8293,12.903,34.5548,0.5907,0.2221,0.8041,99,6.8027,1,1,0,Coding
32.0349,60.8287,7.3546,45.8732,0.0435,0.2904,1.6573,102,8.7573,0,1,0,Video Call
19.9018,42.7009,15.1981,33.5856,0.6527,0.0416,0.9509,97,4.0302,1,1,0,Coding
32.7072,58.8157,10.1271,48.624,-0.4895,0.3078,1.9684,106,8.7518,0,1,0,Video Call
37.0287,56.726,7.2561,49.3113,0.6153,-0.3226,1.7086,107,5.6647,0,1,0,Video Call
68.6687,92.4491,2.1156,78.3489,-0.1878,0.0849,0.5634,98,10.6812,0,0,0,Gaming
87.5614,97.699,3.239,61.7578,4.273,-0.1559,0.4519,129,19.0986,1,0,1,Compiling
16.1495,49.567,41.784,47.3088,0.7161,0.9328,0.4832,119,4.5176,0,1,0,Browsing
88.4031,97.1957,4.0942,62.4898,4.8763,0.0202,0.2468,160,18.8005,1,0,1,Compiling
17.5243,36.3987,23.1799,33.722,0.9799,-0.2164,0.331,114,3.8844,1,1,0,Coding
20.3847,46.5703,50.0271,41.7706,1.0203,0.4,0.8318,104,6.1566,0,1,0,Browsing
19.8415,45.4195,17.4095,26.8459,0.1179,0.5092,0.6367,106,8.1376,1,1,0,Coding
2.4534,5.6943,0.6432,11.2931,-0.6361,-0.0004,1.5724,61,1.5536,0,0,0,Idle
21.6834,43.9973,15.552,30.8544,-0.0941,0.2029,0.935,112,4.5442,1,1,0,Coding
15.3005,42.3873,73.4029,37.6678,0.5419,1.7959,1.1535,105,5.2922,0,1,0,Browsing
94.3231,96.9341,3.5703,70.1621,3.6467,0.0009,0.3186,140,17.0559,1,0,1,Compiling
77.6566,89.1706,1.5971,73.818,-0.3024,0.1144,0.399,90,13.5398,0,0,0,Gaming
14.753,60.1717,55.1599,37.9665,0.4386,0.4302,1.0153,120,3.3706,0,1,0,Browsing
91.192,97.7419,3.881,68.2019,3.4319,0.2085,0.1254,157,19.0779,1,0,1,Compiling
77.5124,91.176,0.4851,76.5679,0.0059,-0.2171,0.413,93,11.9825,0,0,0,Gaming
88.761,100.0,3.7202,61.5308,6.7355,-0.2532,0.2868,138,15.8435,1,0,1,Compiling
86.4635,97.4086,3.3311,56.1628,7.9604,0.1365,0.3072,144,19.6742,1,0,1,Compiling
73.4009,92.5595,2.4718,74.1108,0.0035,0.0147,0.4058,95,13.1759,0,0,0,Gaming
2.6733,6.7733,0.5465,14.7947,-0.4316,0.0928,1.6099,52,1.6822,0,0,0,Idle
2.1461,6.091,0.3038,13.5071,0.0854,0.0015,1.3035,58,2.1739,0,0,0,Idle
12.9942,46.1564,53.4686,49.2742,-0.0478,0.2566,1.4002,132,5.7299,0,1,0,Browsing
75.0438,87.6335,2.3428,72.3805,0.0112,-0.4895,0.8871,97,10.9582,0,0,0,Gaming
22.6241,44.462,17.4501,33.2609,0.0698,0.285,0.7945,107,3.8627,1,1,0,Coding
11.4294,50.2263,22.0439,31.2683,0.1643,0.6574,0.9933,103,5.3331,1,1,0,Coding
13.2888,61.7626,55.6529,43.3798,1.3388,0.6381,1.54,108,3.1811,0,1,0,Browsing
93.4417,98.8613,3.405,58.5153,7.045,-0.1517,0.4443,158,13.8648,1,0,1,Compiling
3.1666,8.2469,0.2322,11.7993,-0.2224,0.0258,1.5004,61,1.99,0,0,0,Idle
17.4351,45.2298,24.9806,38.2576,0.4232,0.3136,0.759,103,6.6311,1,1,0,Coding
3.0093,9.6528,0.6321,18.5414,0.278,0.0849,1.0639,57,1.9753,0,0,0,Idle
70.0667,91.8974,2.1885,73.1911,-0.0021,-0.2461,0.8567,100,12.1703,0,0,0,Gaming
2.2363,8.5025,0.7755,17.9235,-0.3199,0.0437,0.9875,58,1.3607,0,0,0,Idle
92.0424,97.7311,4.0784,51.6135,3.9147,0.1316,0.3006,138,13.4871,1,0,1,Compiling
73.1529,90.404,2.107,76.3039,-0.2758,0.1087,0.5625,93,11.7847,0,0,0,Gaming
41.7339,63.6397,7.2991,49.5898,-0.1868,-0.007,1.2209,107,6.4039,0,1,0,Video Call
72.0568,89.8724,1.8926,72.6758,-0.0756,-0.2403,0.5515,92,14.1622,0,0,0,Gaming
2.7701,6.8764,0.5996,15.0652,-0.039,0.1689,1.6825,56,2.1042,0,0,0,Idle
20.5041,46.2685,16.5416,36.2994,0.1449,-0.5023,0.6714,102,6.719,1,1,0,Coding
15.7171,38.4179,17.5288,33.8031,-0.3606,0.4568,1.0351,115,5.0432,1,1,0,Coding
16.1897,68.1126,53.9502,42.3493,1.8037,0.3422,0.8582,114,5.5099,0,1,0,Browsing
2.8748,7.8371,0.7613,13.998,-0.4049,0.1272,1.4997,58,2.0179,0,0,0,Idle
89.3509,98.7533,4.7003,60.4106,6.3999,0.1756,0.3364,160,15.1309,1,0,1,Compiling
11.6026,63.0052,50.7147,39.6729,0.5814,-0.1464,0.181,124,5.9126,0,1,0,Browsing
35.556,51.596,10.5285,44.3159,0.2105,0.1221,1.198,94,7.7926,0,1,0,Video Call
76.6921,91.4143,2.1284,78.6562,-0.1964,-0.2313,0.5604,99,14.0082,0,0,0,Gaming
77.0896,90.8842,2.6852,81.1932,0.1858,0.1126,0.6843,97,11.5783,0,0,0,Gaming
32.1177,60.4598,7.2234,51.8912,0.6741,-0.1478,1.188,94,7.1897,0,1,0,Video Call
87.1733,98.3598,4.6736,62.9322,4.751,-0.1354,0.3359,142,13.7002,1,0,1,Compiling
71.2536,90.4241,1.8696,71.7992,0.7356,0.1008,0.7172,93,13.2913,0,0,0,Gaming
20.0964,46.5189,19.0286,36.0662,0.5613,-0.2503,0.3186,99,6.5139,1,1,0,Coding
89.9187,98.6749,2.3187,66.5381,5.49,-0.0607,0.3413,156,12.0583,1,0,1,Compiling
15.3558,61.4929,52.9831,37.0828,1.4294,0.4693,1.0755,135,4.344,0,1,0,Browsing
8.0347,50.4744,55.7826,47.0212,-0.9481,0.2983,1.5302,124,5.1572,0,1,0,Browsing
77.9442,88.5356,2.0346,70.0752,-0.3182,0.0091,0.3173,93,15.8912,0,0,0,Gaming
2.543,5.8723,0.5288,12.8557,-0.0061,-0.026,0.8339,61,0.5941,0,0,0,Idle
14.7627,63.1885,56.9956,39.9133,1.4237,-0.095,0.8429,111,4.811,0,1,0,Browsing
89.9664,97.9339,3.0659,60.135,5.6473,-0.2706,0.3589,147,20.3127,1,0,1,Compiling
17.4342,50.7358,22.04,34.0452,0.2404,0.1873,0.4615,107,6.1793,1,1,0,Coding
34.8098,59.4307,7.5515,52.9923,-0.3288,0.2233,1.1549,92,8.0239,0,1,0,Video Call
12.4447,53.3813,56.8804,32.7309,-0.4445,0.478,0.7962,121,4.6378,0,1,0,Browsing
2.1694,8.7173,0.617,16.4405,0.455,-0.0312,1.0814,63,2.3981,0,0,0,Idle
73.4201,90.3435,1.8059,75.6436,0.1134,0.2408,0.3742,96,16.1485,0,0,0,Gaming
18.3119,49.3541,16.3746,30.5285,0.105,0.1078,0.4337,112,5.264,1,1,0,Coding
33.3892,58.7524,11.9348,49.3622,-0.0798,0.2086,1.4666,100,8.7276,0,1,0,Video Call
34.1386,59.9973,8.2718,43.9474,-0.1438,0.3949,1.6058,108,7.8699,0,1,0,Video Call
2.7638,6.2004,0.1623,16.0239,0.1552,0.1751,1.419,60,1.096,0,0,0,Idle
30.6129,58.3596,10.4421,41.0058,-0.0307,0.1743,0.6494,104,8.0851,0,1,0,Video Call
87.9697,98.4306,4.5273,69.4386,2.1548,0.3189,0.3369,162,16.0672,1,0,1,Compiling
21.1532,52.9541,18.4726,31.7969,0.5447,0.2259,0.7948,102,4.6918,1,1,0,Coding
93.6624,98.6349,4.45,63.615,6.6341,-0.2081,0.2411,144,20.5399,1,0,1,Compiling
74.7085,88.9438,1.6057,75.4386,0.3969,0.281,0.2115,94,11.8095,0,0,0,Gaming
73.1376,89.9514,2.0118,68.0529,0.1311,-0.0882,0.4199,91,11.9759,0,0,0,Gaming
83.9184,86.8503,1.6221,73.7397,0.2454,0.0638,0.9428,95,12.0446,0,0,0,Gaming
3.1462,6.257,0.5679,13.9767,0.0319,-0.0168,1.435,57,2.3982,0,0,0,Idle
85.7167,99.2087,3.3693,61.5351,2.7852,-0.0643,0.3084,141,17.1781,1,0,1,Compiling
67.5703,92.8459,2.2744,71.2492,0.0396,-0.0641,0.4147,94,10.7503,0,0,0,Gaming
94.0967,97.8044,2.4091,63.4944,4.8345,-0.1128,0.1645,140,17.8149,1,0,1,Compiling
17.0508,42.4779,22.6185,33.9238,0.4068,0.5836,0.9182,100,7.0053,1,1,0,Coding
76.4752,89.8229,1.6499,74.8629,0.0543,-0.2162,0.6064,95,13.6671,0,0,0,Gaming
13.3613,52.9918,51.9534,43.1851,1.8975,0.6109,0.8042,117,6.8526,0,1,0,Browsing
72.6939,90.1467,1.5946,77.6421,0.1448,0.0751,0.3063,93,11.7198,0,0,0,Gaming
16.9406,68.072,48.5543,41.1041,0.4809,-0.2363,1.5365,105,5.5701,0,1,0,Browsing
38.6963,58.7197,10.3331,43.4458,-0.3797,0.0003,1.864,95,6.877,0,1,0,Video Call
24.4443,37.598,18.6208,35.8583,0.6051,0.1004,0.7759,92,4.0325,1,1,0,Coding
16.0886,40.7001,21.9521,40.4178,0.665,0.2022,1.1884,107,6.059,1,1,0,Coding
2.0904,5.3517,0.6537,17.8437,0.1517,0.0836,2.0705,60,1.2885,0,0,0,Idle
12.83,56.013,50.8739,48.0906,0.2684,0.2985,1.2289,104,4.1615,0,1,0,Browsing
35.0746,60.032,8.5743,54.1763,-0.5801,0.3366,0.9401,97,9.2306,0,1,0,Video Call
2.5434,6.818,0.7054,12.2937,0.1263,0.0323,1.3791,58,1.9605,0,0,0,Idle
3.8606,9.7316,0.5394,13.3356,-0.4827,0.0401,1.3978,61,2.1615,0,0,0,Idle
76.5182,93.0812,1.874,72.431,0.045,0.2119,0.6579,95,14.7262,0,0,0,Gaming
18.3797,48.4265,16.3452,35.8528,0.8765,-0.0362,0.9957,107,5.8832,1,1,0,Coding
40.1487,64.0337,13.8301,57.9661,-0.6597,-0.0542,1.6566,105,5.5216,0,1,0,Video Call
1.9354,7.6778,0.6048,16.623,-0.0631,0.1003,1.2154,63,2.1761,0,0,0,Idle
23.1097,56.7267,51.7842,50.196,1.9154,1.75,1.0287,120,5.0927,0,1,0,Browsing
36.2641,58.6908,11.5116,55.6022,0.1293,-0.2008,1.0878,95,7.0632,0,1,0,Video Call
10.1521,75.3181,48.8427,48.5463,1.2457,0.2674,1.1535,108,2.2846,0,1,0,Browsing
89.5826,97.767,3.7005,72.4447,7.027,-0.0201,0.221,150,13.9668,1,0,1,Compiling
14.6703,64.3208,51.4177,40.21,0.9068,0.8256,1.0163,122,4.098,0,1,0,Browsing
29.1167,59.8359,10.0857,45.3177,0.4061,0.002,0.66,96,9.5698,0,1,0,Video Call
18.9438,51.1913,15.8877,38.0696,0.3555,0.6162,0.6053,103,6.1786,1,1,0,Coding
93.0353,99.0897,3.6131,59.2985,9.9098,-0.088,0.311,160,18.2775,1,0,1,Compiling
82.9097,97.7565,2.4351,70.4498,4.6454,-0.0481,0.3536,139,16.8344,1,0,1,Compiling
73.809,90.956,1.394,84.2393,-0.2304,0.0815,0.823,92,12.4243,0,0,0,Gaming
15.4562,57.0186,64.5496,51.0385,1.4481,0.2918,0.9473,115,5.1999,0,1,0,Browsing
88.624,95.8038,4.405,64.8989,5.4918,-0.0613,0.3662,141,21.4004,1,0,1,Compiling
10.806,64.392,55.7925,41.8168,2.5294,0.0242,0.4624,121,6.6196,0,1,0,Browsing
13.192,43.6952,30.4767,50.1718,-0.3221,0.4784,0.8795,113,5.7204,0,1,0,Browsing
83.0885,97.2047,4.1268,67.1198,2.3988,0.0809,0.2802,149,15.2213,1,0,1,Compiling
23.7531,36.8566,17.8375,35.3599,-0.4234,0.1162,0.7615,98,6.8302,1,1,0,Coding
19.9501,44.3256,17.4088,31.1165,-0.1504,-0.707,1.0941,115,3.7779,1,1,0,Coding
73.7345,89.5714,2.3305,77.5521,-0.3497,0.0135,0.279,91,15.1165,0,0,0,Gaming
3.3506,7.8223,0.7799,13.9416,-0.1622,-0.0319,1.1554,62,2.3563,0,0,0,Idle
91.3298,96.7976,4.5795,58.1568,5.3731,0.1684,0.3302,159,17.518,1,0,1,Compiling
21.7091,45.2598,23.6196,31.2538,0.643,-0.2985,0.9127,108,5.6358,1,1,0,Coding
18.0187,50.5794,20.8024,34.9124,0.941,0.3808,0.5194,104,4.8709,1,1,0,Coding
18.225,58.6544,63.2293,56.2666,1.1364,0.152,0.9731,114,5.4731,0,1,0,Browsing
72.4075,93.5604,1.9567,76.3967,-0.0895,-0.1443,0.5966,95,12.4875,0,0,0,Gaming
16.0469,44.664,20.7455,37.3993,0.0146,0.1727,0.7851,95,6.4401,1,1,0,Coding
90.8142,96.9648,3.2975,57.8962,7.6163,-0.0606,0.2006,147,21.0847,1,0,1,Compiling
2.0404,8.2905,0.3862,15.1847,-0.1429,-0.1328,1.3141,64,1.7927,0,0,0,Idle
35.5088,70.1009,13.0648,53.7593,-0.3344,0.2233,1.6453,107,5.5283,0,1,0,Video Call
3.2745,4.7441,0.568,12.5281,-0.4036,0.1596,1.7673,58,2.1095,0,0,0,Idle
20.6104,49.3428,16.6015,33.1936,0.3683,-0.1121,0.8598,112,4.6687,1,1,0,Coding
89.8085,96.0494,1.5392,58.8575,5.9798,-0.2701,0.1519,161,23.7025,1,0,1,Compiling
12.4316,59.7076,50.9699,46.3538,1.1217,0.5612,0.8793,120,4.6022,0,1,0,Browsing
2.1603,5.8661,0.692,14.575,0.1945,0.0157,1.4529,60,1.5852,0,0,0,Idle
34.0216,64.3366,7.7116,45.9254,-0.0644,-0.0166,1.0408,93,2.9059,0,1,0,Video Call
18.8442,43.2905,48.0278,45.9891,1.2488,0.9359,0.6509,120,4.3245,0,1,0,Browsing
74.5114,88.527,1.1392,71.7482,0.3054,0.4092,0.7062,94,12.9937,0,0,0,Gaming
13.7667,45.0352,18.2263,35.5577,0.4964,-0.6041,0.6197,107,5.3329,1,1,0,Coding
2.7383,5.0451,0.491,16.0497,0.2163,-0.0493,1.4747,61,2.6356,0,0,0,Idle
24.7936,45.358,18.8725,36.2925,-0.0901,0.4376,1.104,108,7.0479,1,1,0,Coding
34.3403,64.3287,8.8223,44.8168,0.1987,-0.0252,1.7204,107,6.0484,0,1,0,Video Call
2.054,10.6829,0.3689,13.359,-0.1983,0.0649,1.4944,63,1.5882,0,0,0,Idle
31.6275,65.4599,9.0181,42.6431,-0.4252,0.2356,1.4879,96,8.901,0,1,0,Video Call
35.3613,64.9349,10.9697,56.0119,-0.1658,0.2372,1.768,90,10.0425,0,1,0,Video Call
12.2593,63.5481,43.7755,48.9922,1.3278,0.3396,1.4731,120,4.0776,0,1,0,Browsing
13.7377,35.7927,40.4622,55.8682,0.0793,0.5946,0.564,106,4.7193,0,1,0,Browsing
35.659,53.8246,10.8443,48.3145,-0.3293,0.0625,1.2475,99,9.6614,0,1,0,Video Call
36.449,62.8136,6.1114,59.2642,0.0508,-0.0624,1.1754,96,7.7647,0,1,0,Video Call
87.7178,96.1105,4.0454,59.8794,4.0303,-0.1246,0.4112,145,16.4109,1,0,1,Compiling
93.4471,97.4764,5.1125,68.3708,6.0179,-0.1507,0.2174,153,18.4446,1,0,1,Compiling
90.3665,99.8407,4.3845,69.712,2.1947,0.2599,0.4606,141,20.9672,1,0,1,Compiling
9.6857,40.9938,15.9594,36.8262,0.7613,-0.2692,0.8457,100,5.7914,1,1,0,Coding
94.571,98.301,4.6328,61.2324,4.1188,-0.0165,0.2476,137,12.2566,1,0,1,Compiling
40.1793,63.8394,11.6427,53.285,-0.2473,0.0725,1.4396,96,6.8496,0,1,0,Video Call
3.2587,9.1788,0.5209,14.7479,-0.1006,0.0631,1.7316,57,2.3308,0,0,0,Idle
15.6289,49.7306,47.9291,45.6959,0.4114,0.7756,0.7565,125,4.4189,0,1,0,Browsing
16.9177,47.3937,18.9064,30.4649,0.4333,0.27,0.8375,104,5.5084,1,1,0,Coding
89.8133,98.6955,4.0575,66.3462,3.8273,0.0813,0.3418,140,15.021,1,0,1,Compiling
87.3702,98.9019,4.5536,67.2408,6.9884,-0.0234,0.3108,160,13.0297,1,0,1,Compiling
74.9152,90.1532,1.7133,78.3893,-0.4382,-0.484,0.8113,92,12.0485,0,0,0,Gaming
94.6586,99.6242,3.3737,63.0706,7.8083,-0.1167,0.2868,146,13.6396,1,0,1,Compiling
20.9781,67.7197,43.1983,43.0005,1.3643,0.871,1.2578,107,6.8064,0,1,0,Browsing
20.6398,48.5029,24.579,40.6438,0.6724,0.2017,1.0227,111,5.1418,1,1,0,Coding
15.2031,48.1961,74.0251,40.7634,0.4488,0.803,1.0592,106,5.9312,0,1,0,Browsing
29.6164,61.708,8.3949,50.3779,0.1679,-0.002,1.2849,95,7.2122,0,1,0,Video Call
2.4672,7.2242,0.8637,13.418,-0.1463,-0.0346,0.9509,61,2.2365,0,0,0,Idle
87.3528,97.6251,3.3216,66.0676,4.2295,0.1119,0.247,150,15.2015,1,0,1,Compiling
15.1859,65.5369,59.2799,46.7048,1.7362,0.9049,0.8382,105,4.214,0,1,0,Browsing
66.7754,90.789,1.9518,72.7297,0.2051,-0.0621,0.9927,95,12.7461,0,0,0,Gaming
16.0693,38.9109,19.9355,38.4087,0.7027,0.4538,1.0934,97,5.9786,1,1,0,Coding
77.2188,90.6638,2.4655,74.5587,0.0354,-0.373,0.3917,98,14.1706,0,0,0,Gaming
20.4909,49.0702,42.5397,42.3626,1.6442,0.6161,1.3622,120,4.9525,0,1,0,Browsing
82.3159,88.7714,2.0586,77.6656,0.3283,-0.1506,0.8819,95,12.3042,0,0,0,Gaming
37.8537,59.6061,10.4038,38.9346,-0.3236,-0.2174,1.2204,100,7.0467,0,1,0,Video Call
35.5275,61.1061,10.8771,54.6739,0.3775,-0.0128,1.0719,99,8.1701,0,1,0,Video Call
92.4577,98.1135,3.9923,57.4051,5.288,0.001,0.3006,146,16.0752,1,0,1,Compiling
13.3186,53.849,62.9285,41.9225,0.526,0.5616,1.3895,110,4.5791,0,1,0,Browsing
2.474,6.9824,0.7784,15.7802,-0.5947,0.1061,0.7281,59,1.307,0,0,0,Idle
62.3657,89.1979,2.438,73.6957,-0.3764,-0.196,0.5986,88,10.4754,0,0,0,Gaming
2.7836,7.689,0.9102,15.6503,-0.6175,-0.0836,1.5259,61,2.4904,0,0,0,Idle
41.5737,68.8711,11.4361,52.6634,0.3349,0.0459,1.5635,100,6.9509,0,1,0,Video Call
70.8614,91.0157,1.6954,77.4794,0.0171,0.0341,0.3378,97,14.9107,0,0,0,Gaming
3.0192,5.858,0.9499,15.9436,-0.3018,0.2345,0.9292,57,1.883,0,0,0,Idle
26.6336,53.6481,23.4608,35.3326,0.7302,-0.1359,0.5341,109,4.0737,1,1,0,Coding
90.3969,98.6178,3.4078,70.0842,4.4009,-0.2351,0.2039,153,17.1638,1,0,1,Compiling
67.8313,92.3152,2.6065,73.2083,0.36,-0.0251,0.5366,95,8.4937,0,0,0,Gaming
70.9779,91.4016,2.8249,80.7896,-0.4233,-0.0141,0.4789,90,13.2355,0,0,0,Gaming
40.0182,54.6619,6.6801,48.4277,-0.1804,0.1394,1.0524,99,7.1267,0,1,0,Video Call
12.6066,59.9694,49.8058,44.2374,1.368,1.0333,0.722,101,5.3832,0,1,0,Browsing
14.4565,55.1443,39.5166,38.7514,1.3154,1.1993,1.0761,126,7.3806,0,1,0,Browsing
79.9713,86.2222,2.1353,69.2464,-0.2609,-0.1021,0.6673,93,7.8017,0,0,0,Gaming
37.7872,60.2209,12.4542,50.7429,0.4698,0.2832,1.0495,103,8.3272,0,1,0,Video Call
92.8721,98.5067,3.2663,64.7452,4.1166,0.1284,0.3457,141,13.1501,1,0,1,Compiling
90.7537,97.696,4.8175,61.7321,5.0681,-0.1311,0.2717,156,18.1466,1,0,1,Compiling
41.3923,58.2916,12.232,50.3502,-0.0586,0.0198,1.3847,102,5.6557,0,1,0,Video Call
12.7693,53.1146,59.5029,48.8119,1.2816,0.1965,1.186,110,5.0245,0,1,0,Browsing
10.9037,50.1434,40.2453,49.8641,1.6308,0.5621,0.7118,115,4.0352,0,1,0,Browsing
18.722,58.8861,53.4632,38.0321,2.4951,0.7249,0.9613,101,4.3455,0,1,0,Browsing
46.8376,57.4703,10.0589,51.8512,0.1835,0.168,1.2868,98,5.8946,0,1,0,Video Call
11.5195,46.4842,51.6264,40.5266,1.3131,0.1399,1.5812,107,5.1104,0,1,0,Browsing
31.4809,66.9013,10.5277,56.6833,0.3249,0.2727,1.5493,100,6.381,0,1,0,Video Call
74.4091,93.849,1.559,70.1127,0.3355,0.0705,0.5254,93,10.3021,0,0,0,Gaming
33.6691,56.7845,8.8767,50.4467,-0.3726,0.232,1.5378,110,7.2329,0,1,0,Video Call
2.4781,5.8279,0.1447,12.7521,-0.4878,0.0027,1.3231,57,2.4363,0,0,0,Idle
39.9466,65.5401,10.6177,43.6862,-0.643,-0.3793,0.9515,102,5.6801,0,1,0,Video Call
35.7888,59.5486,8.8558,50.8463,0.2773,0.3556,1.036,110,9.5688,0,1,0,Video Call
91.2293,99.4959,2.1184,64.7774,5.2397,-0.0629,0.3113,142,16.2572,1,0,1,Compiling
20.3281,47.4452,19.1046,35.6786,0.4304,-0.6046,0.7966,103,4.1792,1,1,0,Coding
74.5396,91.4755,2.8499,75.977,-0.0013,0.2721,0.8159,97,13.1771,0,0,0,Gaming
21.4657,48.4204,10.0667,35.788,0.5193,0.0073,0.6668,109,6.6393,1,1,0,Coding
10.3157,64.7177,52.2207,49.8119,1.2486,-0.2789,1.2168,116,3.6783,0,1,0,Browsing
18.8959,47.3467,19.8732,32.3733,-0.2388,0.3594,0.8107,114,4.8563,1,1,0,Coding
82.0302,88.8261,1.764,76.2842,0.3906,0.1283,0.6717,94,10.8913,0,0,0,Gaming
12.4557,54.9952,53.5045,35.8875,1.4576,0.5109,0.6105,121,6.2498,0,1,0,Browsing
70.0143,89.2767,2.391,66.5067,-0.5571,-0.3053,0.5868,99,12.0364,0,0,0,Gaming
