cpu_mean,cpu_max,cpu_variance,ram_mean,ram_growth_rate,swap_percent,network_mean,network_symmetry,net_variance,udp_tcp_ratio,disk_io_mean,process_count_mean,thread_count_mean,load_avg,ctx_switches_per_core,cpu_user_system_ratio,psi_cpu_some,psi_mem_some,psi_io_some,vscode_active,browser_active,compiler_active,cluster_id,workload_label
14.9808,34.9273,28.0598,53.636,5.0301,11.7425,0.0193,0.0492,4.7468,0.1786,1.8225,452,110.1476,0.2364,367.9709,3.7315,0.6596,0.2045,0.9868,0,1,0,1,Browsing
2.2473,4.2207,1.8263,43.5336,-0.0075,4.2103,0.0009,0.0348,0.0899,0.1049,0.3033,459,112.8125,0.4185,148.5402,2.7185,0.0621,0.0205,0.0,0,0,0,4,Idle
22.6745,33.1554,11.7498,36.0213,1.2757,6.1876,0.054,0.7907,0.0783,0.7799,0.7887,424,57.5566,0.9267,643.4392,2.5153,0.3727,0.0563,0.1189,0,1,0,0,Video_Call
29.1793,53.0286,11.2563,35.4647,0.396,5.2792,0.0088,0.0257,1.986,0.1477,2.0635,421,60.3787,0.5748,396.7701,3.5649,0.3291,0.0,0.4332,1,0,0,5,Coding
75.6949,87.5399,3.0063,72.8251,-0.0388,7.666,0.0365,0.314,0.1763,0.5438,0.4386,443,118.3533,0.568,1804.5007,4.2598,3.9285,0.4323,0.0903,0,0,0,3,Gaming
16.8571,25.8862,25.7784,35.1317,0.3338,10.5134,0.0081,0.0218,1.7016,0.0819,0.5477,417,74.058,0.6259,510.2364,5.8287,0.2842,0.0043,0.4996,1,1,0,5,Coding
31.4334,44.7316,10.8879,42.9934,1.0734,12.0707,0.0789,0.6798,0.0516,0.8938,1.3463,432,112.1473,0.3713,903.6514,2.5649,0.6346,0.1029,0.2601,0,1,0,0,Video_Call
19.6691,34.0852,19.4665,45.663,5.2048,11.6873,0.0309,0.0072,3.8899,0.1299,2.1566,415,62.688,0.4247,432.921,4.4086,0.3283,0.2024,0.9321,0,1,0,1,Browsing
9.1388,25.5455,25.2403,42.4609,3.8475,8.6518,0.0274,0.035,3.6273,0.1025,2.0751,472,166.6687,0.2074,674.7427,4.6606,0.8135,0.2029,0.5179,0,1,0,1,Browsing
9.4121,20.4837,20.9884,46.1396,2.8294,10.672,0.044,0.0273,4.6951,0.1595,1.6481,482,154.3154,0.0767,544.4022,4.0885,0.8124,0.167,0.8432,0,1,0,1,Browsing
27.8685,38.3049,11.6112,50.7601,2.4561,6.3399,0.0788,0.6632,0.0459,0.7249,1.254,398,63.9997,0.8275,799.357,2.6023,1.1735,0.0448,0.2374,0,1,0,0,Video_Call
11.4967,25.2716,5.2725,61.931,4.6355,11.3632,0.0015,0.0171,0.1074,0.0588,4.3387,484,192.8606,1.3859,1888.1621,8.991,27.9433,2.5541,0.4169,1,0,1,2,Compiling
22.3272,41.315,22.7943,44.8139,5.5012,8.151,0.0419,0.0159,4.2707,0.1233,1.9621,398,59.4412,0.8748,525.1572,4.7622,0.7793,0.0315,0.7486,0,1,0,1,Browsing
8.0624,22.2924,26.0556,43.4312,1.1455,9.6805,0.0481,0.0302,3.4709,0.1125,1.2935,476,160.3321,0.2204,634.6784,4.4591,0.2133,0.2007,0.7446,0,1,0,1,Browsing
13.6153,30.7675,11.1886,47.1345,0.1881,6.5792,0.0773,0.7712,0.0681,0.9371,1.5676,474,142.4806,0.171,954.4694,2.44,1.1408,0.2175,0.2094,0,1,0,0,Video_Call
27.7647,39.0268,16.8356,38.9174,0.5663,5.7517,0.0097,0.0147,1.7974,0.1249,1.6269,467,114.8815,0.5015,467.2324,4.0548,0.4042,0.0081,0.4754,1,1,0,5,Coding
25.649,35.1638,12.7232,48.3687,1.866,9.3683,0.0966,0.6946,0.0764,0.841,1.0778,411,55.0363,0.6695,852.2397,1.4278,0.6362,0.0992,0.2792,0,1,0,0,Video_Call
14.777,21.6569,3.6755,60.3044,4.7153,10.3339,0.002,0.0143,0.0722,0.0674,5.6229,487,178.2051,1.4258,1989.2192,7.6019,11.4231,1.5212,12.0482,1,0,1,2,Compiling
16.6526,27.9951,11.433,36.8319,1.9087,6.8108,0.0955,0.5721,0.0659,0.6186,1.6895,421,70.3507,0.6134,666.7003,2.7188,1.2902,0.0692,0.1711,0,1,0,0,Video_Call
75.1031,90.3988,2.2017,71.8989,-0.1212,11.6883,0.0559,0.114,0.1892,0.3537,2.4943,446,115.3674,0.3927,1522.1161,6.1908,2.8597,0.3189,0.5759,0,0,0,3,Gaming
17.7063,29.5744,5.2194,61.8568,5.5479,15.8057,0.0052,0.0,0.0383,0.0527,2.507,485,171.2851,1.399,1866.3388,11.1467,21.8581,1.9117,10.1758,1,0,1,2,Compiling
78.8604,84.8021,2.839,66.447,0.0297,10.6169,0.0454,0.2547,0.1852,0.5125,0.7588,460,109.9546,0.4861,1309.3761,6.1538,4.0523,0.1759,0.8397,0,0,0,3,Gaming
84.8809,95.4786,2.1321,54.4665,0.2807,10.9869,0.0302,0.4104,0.1434,0.5701,1.3161,444,110.737,0.5047,1530.3705,4.2875,2.4602,0.4693,0.7748,0,0,0,3,Gaming
2.9622,4.4337,1.4463,28.1675,0.0575,4.1961,0.0023,0.0527,0.2418,0.0462,1.228,450,104.6604,0.2573,120.8165,2.3228,0.0,0.0073,0.0022,0,0,0,4,Idle
61.7165,70.4464,6.7332,60.5176,5.1281,12.054,0.0081,0.0,0.0695,0.0312,2.6398,466,137.3126,1.7271999999999998,2079.0124,9.6351,24.7678,1.6062,15.2119,0,0,1,2,Compiling
5.2959,8.1986,1.5261,35.378,0.0734,4.642,0.0008,0.0365,0.0394,0.1453,0.6591,487,139.6966,0.3006,147.0356,3.1484,0.0,0.0086,0.0,0,0,0,4,Idle
10.8992,21.58,14.1986,40.6837,0.8203,7.6094,0.0592,0.6745,0.0793,0.7289,0.5147,477,150.0872,0.268,866.1612,2.3946,0.4469,0.0357,0.3287,0,1,0,0,Video_Call
7.3433,23.7838,24.8232,43.7012,2.8557,8.2688,0.0437,0.0253,2.5431,0.1259,1.094,473,147.0732,0.2978,510.1969,4.1022,1.4827,0.2278,0.9604,0,1,0,1,Browsing
86.571,93.6293,7.0985,59.3067,4.1741,8.1971,0.0008,0.0133,0.0493,0.0894,2.2857,421,89.0308,1.7423,2643.1598,4.7893,19.832,0.5191,16.7493,1,0,1,2,Compiling
22.4761,39.0707,9.6575,47.93,1.2297,4.0287,0.0732,0.8896,0.0645,0.813,1.3324,411,76.2598,0.6304,897.9861,1.9189,1.8998,0.0725,0.0092,0,1,0,0,Video_Call
19.0659,28.718,5.2469,68.4648,2.1684,14.4904,0.0041,0.012,0.1442,0.0133,1.2197,476,196.9302,1.4663,2588.0982,8.0243,20.0104,3.418,10.1943,1,0,1,2,Compiling
27.704,42.7465,14.4156,39.5189,0.9461,3.675,0.0086,0.013,1.8772,0.1313,0.0,436,96.4488,0.381,472.6677,3.8557,0.3083,0.026,0.5655,1,1,0,5,Coding
2.7816,4.4316,2.8133,25.0613,-0.0655,5.4735,0.0047,0.0297,0.0608,0.1127,0.428,493,148.9639,0.0297,194.892,2.9227,0.0,0.0099,0.0104,1,0,0,4,Idle
80.5895,89.181,3.973,77.0399,0.0634,11.2827,0.0635,0.2252,0.2349,0.4449,2.5934,421,52.3366,0.6902,1759.6883,7.9679,4.708,0.401,1.3753,0,1,0,3,Gaming
73.4307,83.5919,2.8305,76.3098,-0.4248,10.5123,0.0381,0.225,0.147,0.4504,0.7817,440,120.1446,0.305,1119.4628,5.7147,7.9185,0.4889,1.0102,0,0,0,3,Gaming
5.546,7.7298,1.608,45.1879,-0.1936,3.4954,0.0025,0.0,0.0566,0.0629,0.6632,448,82.8197,0.3236,142.5871,1.9337,0.0405,0.0097,0.0,0,0,0,4,Idle
61.7549,70.3272,6.814,50.2383,3.4944,9.8574,0.0058,0.0094,0.0537,0.0339,1.7939,450,125.6745,1.6351,1739.2453,7.1894,18.598,0.9652,16.1817,1,0,1,2,Compiling
24.7364,33.8547,7.6762,38.9441,2.0482,10.9904,0.101,0.7646,0.1056,0.8444,1.3372,452,132.9858,0.3274,958.3437,1.6702,1.1754,0.108,0.2547,1,1,0,0,Video_Call
11.5532,32.2665,27.1424,40.7207,1.1778,5.4637,0.0064,0.0202,0.7627,0.1161,0.144,490,187.1493,0.28,367.982,5.3799,0.0986,0.0,0.6554,1,0,0,5,Coding
75.4531,87.3755,4.0472,64.7737,0.1888,8.182,0.0225,0.2711,0.2031,0.3943,2.3558,456,111.6316,0.2568,1603.5538,6.7794,7.2945,0.4296,0.6202,0,0,0,3,Gaming
72.7315,89.5715,1.037,59.0031,-0.3861,8.4222,0.0458,0.2136,0.1394,0.4585,0.8481,452,103.007,0.2363,1289.4776,4.8263,4.9376,0.4113,0.7305,0,0,0,3,Gaming
84.601,95.8158,2.0682,75.2543,-0.0498,9.6962,0.0645,0.2568,0.1554,0.3741,1.3499,413,60.5666,0.6398,1653.733,6.4908,2.8549,0.511,1.4269,0,0,0,3,Gaming
6.246,7.8099,1.2929,40.5924,0.1001,4.3973,0.0032,0.0126,0.0932,0.1715,0.5261,429,88.1776,0.4817,171.6508,2.8191,0.0,0.0,0.0,0,0,0,4,Idle
69.3759,83.0629,2.9784,70.621,-0.0108,12.7266,0.0179,0.2302,0.2722,0.4351,1.1308,455,103.0408,0.2024,1836.9923,5.6765,5.2481,0.4747,0.5811,0,0,0,3,Gaming
22.7982,45.7578,23.1398,39.4966,0.8219,11.4073,0.0056,0.0385,1.2053,0.0993,3.0924,472,111.816,0.465,513.8146,3.9852,0.3122,0.0,0.1322,1,0,0,5,Coding
10.5471,32.9538,27.4894,39.3376,0.6392,2.7101,0.0096,0.019,1.5162,0.1205,1.5516,482,150.7528,0.1913,597.8202,4.2864,0.3123,0.0,0.635,1,1,1,5,Coding
47.5495,55.7128,1.9389,63.2548,-0.129,5.9308,0.0351,0.3314,0.2311,0.5343,2.44,463,166.4868,0.2928,1727.6062,3.9203,5.1539,0.1453,1.0379,0,0,0,3,Gaming
19.4331,31.9312,19.2939,27.4162,5.4903,8.0542,0.0494,0.0341,3.9827,0.1163,1.2942,409,82.0311,0.8457,557.8206,3.4005,0.7791,0.271,0.5713,0,1,0,1,Browsing
18.3158,34.2761,12.5702,40.7713,1.8527,6.6666,0.0858,0.7448,0.0642,0.6523,1.303,443,133.9718,0.5388,737.8525,1.4912,0.8047,0.1442,0.2382,0,1,0,0,Video_Call
71.5401,81.0178,2.9185,65.7837,-0.1102,7.2012,0.0629,0.3524,0.1914,0.2464,0.1558,421,71.56,0.4432,1417.3582,4.367,5.0277,0.6403,0.8057,0,0,0,3,Gaming
19.4868,33.6604,19.1967,39.0528,0.3861,6.5257,0.0066,0.0283,1.0321,0.0825,2.2825,457,112.0059,0.2094,415.166,2.7844,0.27,0.0,0.5711,1,0,0,5,Coding
27.204,44.303,14.0944,38.6734,-0.1273,13.1305,0.0842,0.6906,0.1149,0.9009,1.333,430,67.3462,0.8275,770.8358,1.92,2.0426,0.167,0.2251,0,1,0,0,Video_Call
22.2357,35.0394,13.192,44.3665,1.4024,5.3694,0.0829,0.7512,0.0881,0.7713,0.6068,425,68.6546,0.8408,797.0773,2.6784,0.9515,0.1251,0.3272,0,1,0,0,Video_Call
72.8474,85.2768,2.237,62.6527,-0.0274,10.7,0.0365,0.2922,0.1481,0.5638,0.7844,444,100.7132,0.5807,1582.5565,4.9979,4.2688,0.1103,1.2137,0,0,0,3,Gaming
59.4069,66.2734,9.3834,60.5498,2.7166,8.6891,0.0025,0.0042,0.0588,0.0273,1.4088,468,124.0742,1.6825,2074.3845,8.8354,15.1724,1.2875,16.7585,1,0,1,2,Compiling
44.7435,52.6549,6.305,52.3144,1.905,11.1383,0.0048,0.0118,0.0851,0.0396,0.2243,459,128.2681,1.6702,2717.4449,7.6226,19.3191,2.8415,20.84,1,1,1,2,Compiling
4.0143,7.3697,1.5981,26.1614,-0.4814,2.8838,0.005,0.056,0.1571,0.1331,0.5681,435,110.241,0.4304,150.5183,2.1459,0.0089,0.0,0.0,0,0,0,4,Idle
11.6341,27.0793,25.165,40.4053,0.4862,7.1781,0.0071,0.0091,2.0969,0.1027,0.8478,482,157.7651,0.2415,492.8518,4.9539,0.3574,0.0049,0.0,1,1,0,5,Coding
48.8341,58.8274,6.4104,63.9618,3.9413,11.4573,0.0061,0.0129,0.0918,0.0896,4.4256,460,137.9367,1.4654,1779.6124,9.3131,8.5813,2.7386,17.5867,1,0,1,2,Compiling
19.311,31.2991,19.7469,47.1969,1.0881,6.1908,0.0049,0.0385,1.0863,0.0925,2.389,417,64.4308,0.9991,491.7522,4.4335,0.2834,0.0036,0.6113,0,1,0,5,Coding
21.8088,42.2508,21.3826,45.4316,0.0345,8.2858,0.0108,0.0113,1.5089,0.1046,2.0143,433,114.5183,0.5275,522.5752,4.0283,0.2015,0.0,0.5218,1,1,0,5,Coding
77.4752,87.3789,4.7576,62.9062,2.8204,16.6273,0.0063,0.0138,0.1134,0.0247,1.1751,412,98.5381,1.8054,2734.3172,6.302,11.4443,1.6681,14.9809,1,0,1,2,Compiling
25.0883,27.5609,17.1695,38.9301,0.3255,9.1213,0.0707,0.7512,0.0533,0.7193,0.0,425,76.2421,0.5711,784.7856,1.677,1.6692,0.1551,0.2172,0,1,0,0,Video_Call
3.9388,10.1037,0.8042,24.5235,-0.1093,4.4725,0.0044,0.0658,0.0871,0.0559,0.3695,478,186.1436,0.0993,187.2067,3.2328,0.0,0.0,0.014,0,0,0,4,Idle
38.0708,53.2264,3.6807,72.8177,-0.1965,11.5903,0.0112,0.2723,0.1543,0.3556,1.4002,475,153.6399,0.1308,1778.6914,5.1673,3.6947,0.1719,0.9433,0,0,0,3,Gaming
2.2562,5.0631,2.4815,34.7176,0.1926,3.9199,-0.0004,0.0307,0.0925,0.1721,0.8408,482,161.8643,0.2058,162.7454,2.5717,0.0064,0.0,0.0,0,0,0,4,Idle
28.6224,33.2224,6.8353,33.2231,1.0364,6.2829,0.0799,0.74,0.0975,0.8176,1.7998,433,54.6165,0.7873,636.8763,2.449,0.8143,0.0876,0.3388,1,1,0,0,Video_Call
18.1208,25.548,17.2147,39.1075,0.0367,3.5056,0.0116,0.034,1.5527,0.0971,1.9371,452,92.1063,0.5047,434.1965,4.9204,0.1622,0.0016,0.3329,1,1,0,5,Coding
24.4014,39.8081,20.9187,33.0195,0.4488,4.2022,0.0118,0.0164,2.2814,0.1233,1.5403,426,64.7514,0.7139,524.7627,5.9684,0.2383,0.0,0.6522,1,1,0,5,Coding
14.9027,22.9184,16.3077,42.3846,0.0805,0.7325,0.0086,0.0157,1.9814,0.1124,1.3217,422,65.4747,0.6913,486.4444,3.8113,0.2995,0.0,0.6855,1,1,0,5,Coding
16.5699,27.6821,20.1843,29.4924,0.2333,5.7803,0.0153,0.017,0.5544,0.1034,2.6574,421,52.1166,0.3579,405.8027,3.8026,0.486,0.0,0.283,1,1,0,5,Coding
11.7083,29.8619,16.5046,37.0156,0.3702,6.6792,0.0105,0.0078,1.9479,0.1208,2.9579,483,159.3497,0.0044,452.7682,4.0965,0.1068,0.0046,0.0349,1,0,0,5,Coding
6.3162,9.8608,1.6947,33.8961,0.3665,5.4441,-0.0003,0.045,0.1903,0.1115,0.476,426,58.9816,0.5974,128.0857,3.2499,0.0,0.0131,0.0,0,0,0,4,Idle
32.9349,45.1428,27.1472,39.4357,1.5964,11.3526,0.034,0.0358,4.3583,0.125,1.4417,452,103.3824,0.4871,444.3144,4.1351,0.956,0.1926,0.9629,0,1,0,1,Browsing
77.6461,86.9878,2.0913,82.654,0.1191,12.6111,0.0498,0.3218,0.1745,0.4177,1.4881,420,75.3486,0.8737,1479.8455,6.0413,4.2674,0.7416,0.7029,0,0,0,3,Gaming
3.6423,4.7565,0.9912,27.9842,0.287,2.8811,0.0057,0.021,0.0913,0.1039,0.3332,414,70.1525,0.7204,103.2376,3.6954,0.0562,0.012,0.0097,0,0,0,4,Idle
11.7309,27.5231,25.7092,36.7667,0.2279,0.3366,0.0121,0.0261,1.9409,0.0624,1.4893,476,174.3574,0.2457,524.1996,4.3641,0.2489,0.0,0.3075,1,1,0,5,Coding
85.6251,91.8936,4.219,55.1563,2.4862,11.9249,0.0018,0.0119,0.1087,0.0321,6.1946,435,89.035,2.0998,1977.3602,7.1138,15.15,1.7723,15.7859,1,0,0,2,Compiling
31.7757,45.8215,12.0364,32.1673,0.7124,5.4569,0.0038,0.0286,2.8285,0.0768,2.0735,462,106.2066,0.4361,481.3531,5.1763,0.5314,0.0073,0.5501,1,1,0,5,Coding
33.8843,48.8264,13.3632,42.7105,0.7177,7.1529,0.0104,0.0258,2.4218,0.093,0.9644,463,106.4351,0.3599,494.5515,4.4496,0.3349,0.0078,0.5506,1,1,0,5,Coding
52.3716,63.0133,4.6278,72.3297,4.2053,8.2296,0.0064,0.0093,0.0103,0.0361,2.9806,442,124.8603,1.5779999999999998,2328.785,6.7544,14.0124,2.1337,12.1411,0,0,1,2,Compiling
51.8528,62.0784,6.4862,60.3163,6.5037,13.5538,0.0056,0.0137,0.106,0.0274,2.0433,445,145.47469999999998,1.6565,2019.0168,4.5976,19.6854,0.9316,12.6429,0,0,1,2,Compiling
13.2682,23.4436,23.0756,34.3533,0.2373,4.4732,0.0058,0.0086,1.7551,0.1553,1.1504,498,139.5398,0.1907,424.5261,4.296,0.3785,0.0212,0.7136,1,1,0,5,Coding
36.062,43.2601,8.3134,51.9107,0.7633,11.2819,0.0722,0.5818,0.0863,0.8607,0.8113,462,106.6013,0.4137,870.4033,2.0836,1.4755,0.0769,0.4839,0,1,0,0,Video_Call
6.2029,19.5288,14.2775,45.7319,1.4758,7.8288,0.112,0.6594,0.0762,0.8508,0.5459,490,171.3812,0.2782,777.4986,2.1949,0.6698,0.1008,0.0884,0,1,0,0,Video_Call
4.3162,7.8705,1.9115,37.8922,0.1705,4.1888,0.0019,0.0561,0.0711,0.1141,0.2851,436,118.4359,0.4223,213.9878,2.5144,0.0332,0.0068,0.0088,0,1,0,4,Idle
91.9889,100.0,2.4625,67.6666,-0.1208,11.6791,0.0413,0.3093,0.1862,0.4404,1.7502,432,111.0054,0.4575,1349.8146,5.3923,7.829,0.3086,0.7891,0,0,0,3,Gaming
33.3664,44.5266,4.6577,52.9385,2.3001,12.9194,0.0053,0.0129,0.0138,0.0,2.8052,469,128.3732,1.6725,2698.2557,8.1263,18.3566,1.6211,14.7896,1,0,1,2,Compiling
2.9947,6.8125,1.3263,31.9156,-0.0203,4.6654,0.0027,0.0691,0.0592,0.1259,1.1531,416,68.7432,0.8922,193.2306,2.4671,0.0,0.0103,0.0,0,1,0,4,Idle
25.413,36.16,7.3385,43.6133,0.5945,9.3265,0.0772,0.7492,0.1052,0.8155,0.8716,420,66.167,0.663,736.426,2.0697,1.1367,0.1045,0.189,0,1,0,0,Video_Call
69.6829,80.7869,2.3322,76.1313,0.0598,6.5237,0.0251,0.1381,0.2333,0.5035,1.2244,418,57.4388,0.7188,1609.3488,2.9002,5.7833,0.625,1.2063,0,0,0,3,Gaming
21.6712,39.1767,14.2311,42.4364,0.4629,12.255,0.0777,0.8702,0.0696,0.9811,0.5729,412,60.0583,0.588,636.1176,2.4013,1.6223,0.1665,0.1466,0,1,0,0,Video_Call
16.6803,22.8907,28.2381,38.0842,4.1519,9.1021,0.0288,0.045,2.9591,0.1188,1.7154,485,164.9501,0.4698,578.7771,4.1921,0.9779,0.1335,0.4799,0,1,0,1,Browsing
2.9522,8.2614,0.7056,26.8806,-0.0821,3.7766,0.0004,0.0468,0.1319,0.1403,0.6044,418,66.5,0.4817,141.86,2.5268,0.0017,0.0052,0.0,0,1,0,4,Idle
3.5053,7.6095,2.5873,28.1537,-0.0559,5.8414,0.0002,0.0391,0.1089,0.127,0.2197,463,174.2222,0.0348,178.9341,3.4443,0.0908,0.0,0.0,0,0,0,4,Idle
21.5455,26.7317,20.4378,46.829,0.3851,5.0804,0.0094,0.0074,1.3802,0.1298,3.4976,421,71.0622,0.5461,498.4568,3.1414,0.2392,0.0,0.7492,1,1,0,5,Coding
18.5747,24.0369,5.4006,55.963,5.2564,15.7904,0.0072,0.0077,0.0542,0.0508,2.2995,481,196.1043,1.575,1919.5867,9.5143,8.8874,1.5084,19.8155,1,0,1,2,Compiling
1.1726,3.1737,2.2364,35.632,0.0429,3.3275,0.0037,0.0201,0.1535,0.0148,0.3845,452,104.1122,0.4166,126.0828,3.6474,0.0,0.0124,0.0145,0,0,0,4,Idle
1.7872,6.0411,0.2029,27.9269,0.305,1.7604,0.0041,0.0149,0.0928,0.1128,1.0092,476,182.5375,0.3215,125.6819,2.9655,0.0314,0.0,0.0,0,1,0,4,Idle
19.3562,34.3366,17.642,41.3173,7.7551,11.3404,0.0448,0.0424,3.3803,0.1099,1.7873,428,56.0136,0.6086,470.5245,4.4405,0.6643,0.2795,0.8413,0,1,0,1,Browsing
12.3652,23.3491,26.4814,37.7432,0.3187,5.0694,0.01,0.0318,1.6432,0.1063,1.3367,493,153.276,0.2067,373.6113,3.8036,0.2947,0.0,0.5234,1,0,1,5,Coding
52.6206,64.8936,7.2288,55.9411,4.6405,9.2255,0.0029,0.0091,0.0015,0.0522,2.4043,431,146.0269,1.505,2212.8079,6.934,22.3224,2.2599,9.1265,1,0,1,2,Compiling
14.5868,30.5453,21.7161,46.442,4.0676,12.3256,0.0303,0.0344,4.2757,0.167,1.8931,479,151.7239,0.2168,466.556,3.619,0.7591,0.2186,1.3816,1,1,0,1,Browsing
17.6462,32.5617,6.2965,69.4363,4.587,11.3908,0.005,0.0131,0.0684,0.0136,4.6561,483,189.2335,1.3386,1979.4895,7.9359,15.3749,1.308,14.477,1,0,1,2,Compiling
9.3498,21.3292,4.956,42.364,-0.0701,5.6741,0.1193,0.6613,0.0859,0.6241,1.1025,483,164.344,0.1935,820.9439,2.2426,1.8992,0.0395,0.2153,0,1,0,0,Video_Call
87.611,99.7304,5.0848,62.1651,7.0506,15.4894,0.0021,0.004,0.0746,0.0466,4.2561,426,89.45,1.7348,3157.379,7.4321,15.4405,0.4982,12.6365,1,0,1,2,Compiling
21.5648,34.3071,8.0228,40.8594,0.4006,11.5793,0.075,0.6082,0.0655,0.7431,1.4571,432,51.2097,0.7758,693.2585,2.0365,1.0955,0.0856,0.3246,0,1,0,0,Video_Call
8.9964,28.7051,29.7477,44.3002,4.4138,11.8719,0.0563,0.0456,3.6742,0.0891,2.0286,470,182.248,0.3343,403.1008,3.2859,0.4276,0.1634,0.8234,0,1,0,1,Browsing
28.4608,42.0388,27.0717,43.6218,0.9732,3.2284,0.0051,0.021,1.7084,0.0864,2.0411,399,50.5788,0.6897,541.9187,4.2302,0.3889,0.0094,0.2851,1,1,0,5,Coding
25.3099,38.9564,14.8169,49.7283,1.5613,6.0552,0.108,0.7443,0.0007,0.8187,1.3926,423,89.6906,0.6574,798.3727,1.9449,1.1154,0.0351,0.1359,0,1,0,0,Video_Call
89.6959,100.0,5.6213,58.3011,4.5194,9.4233,0.0003,0.0088,0.0645,0.079,1.6741,414,101.6166,1.6991999999999998,2651.8651,6.4686,24.7604,2.095,17.6257,1,1,1,2,Compiling
12.3149,23.8044,15.0991,42.9124,3.7307,8.5946,0.037,0.0126,2.8414,0.13,1.8783,425,56.5732,0.7378,519.2619,4.3132,0.8448,0.1855,1.0204,0,1,0,1,Browsing
23.1785,38.5955,23.4962,49.7435,3.3616,9.9906,0.0628,0.0176,3.9231,0.079,2.1379,411,75.476,0.74,551.4824,5.4571,0.9046,0.1683,0.7164,0,1,0,1,Browsing
26.305,31.7239,11.1086,42.1372,0.8999,10.0321,0.0681,0.7599,0.0735,0.6231,1.0317,447,112.4013,0.328,831.8677,1.87,1.1572,0.0352,0.2463,0,1,0,0,Video_Call
3.9162,7.1593,1.607,21.2176,0.3835,3.0847,0.0014,0.0336,0.0345,0.1898,0.3141,489,152.7964,0.2652,129.4855,2.5852,0.0219,0.014,0.0027,0,0,0,4,Idle
18.176,33.1805,29.6704,33.9931,0.3314,5.585,0.0072,0.0,1.1322,0.0806,2.3253,479,162.5438,0.3298,584.3443,4.2241,0.3303,0.008,0.7385,1,1,0,5,Coding
2.7307,4.0041,1.7395,33.1487,-0.1216,4.8711,0.0042,0.0201,0.1259,0.1122,0.0551,481,167.7907,0.3196,163.5885,2.9774,0.0,0.0052,0.0049,0,0,0,4,Idle
2.7102,7.1774,2.3324,25.5416,0.2177,4.1683,0.0036,0.0,0.0268,0.1596,0.2699,448,119.6246,0.4617,174.3735,2.3364,0.0,0.0191,0.0091,0,1,0,4,Idle
4.0248,7.6748,1.8828,28.8651,-0.1435,3.53,0.004,0.035,0.2168,0.0872,0.1703,481,172.2795,0.2638,173.0542,3.7109,0.0253,0.0084,0.0143,0,0,0,4,Idle
19.1102,41.9134,19.5991,35.7646,2.5344,9.2501,0.0262,0.0281,3.8592,0.1551,1.4146,463,122.4263,0.3157,445.6335,3.8202,0.7921,0.1808,0.517,0,1,0,1,Browsing
17.3116,32.8305,18.6289,29.3725,0.9255,5.2031,0.005,0.0165,0.6782,0.0624,1.3962,454,107.5005,0.3299,510.3003,5.1293,0.302,0.0,0.6711,1,1,0,5,Coding
11.5922,25.0028,18.4121,41.2755,0.3318,5.0931,0.0138,0.0251,1.6663,0.0842,1.992,493,166.2662,0.2954,514.3051,3.6372,0.5473,0.0032,0.1982,1,1,0,5,Coding
0.8031,3.9874,0.6775,32.3502,0.0158,4.8255,-0.0012,0.038,0.1036,0.1061,0.5319,421,61.1374,0.4518,126.8543,2.7946,0.0454,0.0,0.0036,0,0,0,4,Idle
18.6702,31.3874,9.4824,46.0648,0.9163,9.5305,0.1122,0.7245,0.0708,0.9674,0.8679,421,62.0773,0.8937,1004.4636,1.9941,0.8714,0.1227,0.3187,0,1,0,0,Video_Call
24.3085,37.8622,24.4896,40.2292,1.0991,3.2974,0.008,0.0124,1.5038,0.0933,3.3639,460,96.7022,0.3057,495.9151,4.431,0.3396,0.0067,0.6697,1,1,0,5,Coding
67.9296,80.7482,5.4115,56.2632,2.4247,16.2868,0.0069,0.0063,0.0669,0.0619,1.495,445,115.6983,1.5578,2109.676,8.7169,17.9607,2.7045,14.3906,1,1,1,2,Compiling
71.0733,79.8149,3.5234,73.955,0.0553,7.0527,0.0326,0.1877,0.3068,0.5167,1.8506,468,106.0991,0.2063,1586.6996,4.9072,5.2116,0.777,1.1336,0,0,0,3,Gaming
8.6772,25.3634,18.5372,46.2012,-0.3007,10.1747,0.062,0.035,3.8922,0.1336,1.8277,485,155.5589,0.3866,546.2907,3.2538,0.91,0.0919,0.5526,0,1,0,1,Browsing
90.2413,99.6377,10.7885,63.1717,3.5256,12.3585,-0.003,0.0079,0.1011,0.0581,3.592,439,81.3604,1.804,2271.9353,6.0065,13.3764,2.1766,13.7377,1,0,1,2,Compiling
1.8482,4.3816,0.4103,31.6079,0.22,3.6785,0.0016,0.0006,0.0263,0.1234,0.4603,467,113.9401,0.2978,155.6683,2.2872,0.0436,0.0,0.0,0,0,0,4,Idle
17.6998,31.1882,8.5311,49.3539,0.6625,5.9324,0.0858,0.6931,0.0982,0.8226,1.8918,419,68.6253,0.708,834.9643,2.5106,1.3536,0.0379,0.1423,0,1,0,0,Video_Call
49.8017,60.2326,6.8741,41.6187,3.7964,14.0927,-0.0029,0.0122,0.0451,0.0409,4.8524,443,148.3229,1.6568,2216.2876,6.4231,24.3492,1.4641,12.982,1,0,1,2,Compiling
25.8908,39.6359,10.2308,51.0742,0.7446,8.5267,0.0516,0.7208,0.0908,0.8089,0.8041,415,74.7785,0.4541,827.5605,2.195,0.8376,0.0493,0.235,0,1,0,0,Video_Call
